  209 SI   0.22194E-08  0.39430E-09  0.10902E-08  0.1080000000000000E+01
  210 SI   0.26204E-08  0.27970E-09  0.10309E-08  0.1080000000000000E+01
  211 SI   0.15698E-09  0.14880E-09  0.10902E-08  0.1080000000000000E+01
  212 SI   0.55798E-09  0.34200E-10  0.10309E-08  0.1080000000000000E+01
  213 SI   0.84446E-09  0.28493E-08  0.10902E-08  0.1080000000000000E+01
  214 SI   0.12455E-08  0.27347E-08  0.10309E-08  0.1080000000000000E+01
  215 SI   0.15319E-08  0.26038E-08  0.10902E-08  0.1080000000000000E+01
  216 SI   0.19329E-08  0.24892E-08  0.10309E-08  0.1080000000000000E+01
  217 SI   0.22194E-08  0.88530E-09  0.10902E-08  0.1080000000000000E+01
  218 SI   0.26204E-08  0.77070E-09  0.10309E-08  0.1080000000000000E+01
  219 SI   0.15698E-09  0.63980E-09  0.10902E-08  0.1080000000000000E+01
  220 SI   0.55798E-09  0.52520E-09  0.10309E-08  0.1080000000000000E+01
  221 SI   0.84446E-09  0.39430E-09  0.10902E-08  0.1080000000000000E+01
  222 SI   0.12455E-08  0.27970E-09  0.10309E-08  0.1080000000000000E+01
  223 SI   0.15319E-08  0.14880E-09  0.10902E-08  0.1080000000000000E+01
  224 SI   0.19329E-08  0.34200E-10  0.10309E-08  0.1080000000000000E+01
  225 SI   0.22194E-08  0.13763E-08  0.10902E-08  0.1080000000000000E+01
  226 SI   0.26204E-08  0.12617E-08  0.10309E-08  0.1080000000000000E+01
  227 SI   0.15698E-09  0.11308E-08  0.10902E-08  0.1080000000000000E+01
  228 SI   0.55798E-09  0.10162E-08  0.10309E-08  0.1080000000000000E+01
  229 SI   0.84446E-09  0.88530E-09  0.10902E-08  0.1080000000000000E+01
  230 SI   0.12455E-08  0.77070E-09  0.10309E-08  0.1080000000000000E+01
  231 SI   0.15319E-08  0.63980E-09  0.10902E-08  0.1080000000000000E+01
  232 SI   0.19329E-08  0.52520E-09  0.10309E-08  0.1080000000000000E+01
  233 SI   0.22194E-08  0.18673E-08  0.10902E-08  0.1080000000000000E+01
  234 SI   0.26204E-08  0.17527E-08  0.10309E-08  0.1080000000000000E+01
  235 SI   0.15698E-09  0.16218E-08  0.10902E-08  0.1080000000000000E+01
  236 SI   0.55798E-09  0.15072E-08  0.10309E-08  0.1080000000000000E+01
  237 SI   0.84446E-09  0.13763E-08  0.10902E-08  0.1080000000000000E+01
  238 SI   0.12455E-08  0.12617E-08  0.10309E-08  0.1080000000000000E+01
  239 SI   0.15319E-08  0.11308E-08  0.10902E-08  0.1080000000000000E+01
  240 SI   0.19329E-08  0.10162E-08  0.10309E-08  0.1080000000000000E+01
  241 SI   0.41190E-09  0.43400E-10 -0.14327E-08  0.1080000000000000E+01
  242 SI   0.11110E-09  0.28550E-09 -0.12275E-08  0.1080000000000000E+01
  243 SI   0.39110E-09  0.18520E-09 -0.11615E-08  0.1080000000000000E+01
  244 SI   0.67140E-09  0.28290E-09 -0.10951E-08  0.1080000000000000E+01
  245 SI   0.10994E-08  0.27439E-08 -0.14327E-08  0.1080000000000000E+01
  246 SI   0.79858E-09  0.40000E-10 -0.12275E-08  0.1080000000000000E+01
  247 SI   0.10786E-08  0.28857E-08 -0.11615E-08  0.1080000000000000E+01
  248 SI   0.13589E-08  0.37400E-10 -0.10951E-08  0.1080000000000000E+01
  249 SI   0.17869E-08  0.24984E-08 -0.14327E-08  0.1080000000000000E+01
  250 SI   0.14861E-08  0.27405E-08 -0.12275E-08  0.1080000000000000E+01
  251 SI   0.17661E-08  0.26402E-08 -0.11615E-08  0.1080000000000000E+01
  252 SI   0.20464E-08  0.27379E-08 -0.10951E-08  0.1080000000000000E+01
  253 SI   0.24743E-08  0.22529E-08 -0.14327E-08  0.1080000000000000E+01
  254 SI   0.21735E-08  0.24950E-08 -0.12275E-08  0.1080000000000000E+01
  255 SI   0.24535E-08  0.23947E-08 -0.11615E-08  0.1080000000000000E+01
  256 SI   0.27338E-08  0.24924E-08 -0.10951E-08  0.1080000000000000E+01
  257 SI   0.41190E-09  0.53440E-09 -0.14327E-08  0.1080000000000000E+01
  258 SI   0.11110E-09  0.77650E-09 -0.12275E-08  0.1080000000000000E+01
  259 SI   0.39110E-09  0.67620E-09 -0.11615E-08  0.1080000000000000E+01
  260 SI   0.67140E-09  0.77390E-09 -0.10951E-08  0.1080000000000000E+01
  261 SI   0.10994E-08  0.28890E-09 -0.14327E-08  0.1080000000000000E+01
  262 SI   0.79858E-09  0.53100E-09 -0.12275E-08  0.1080000000000000E+01
  263 SI   0.10786E-08  0.43070E-09 -0.11615E-08  0.1080000000000000E+01
  264 SI   0.13589E-08  0.52840E-09 -0.10951E-08  0.1080000000000000E+01
  265 SI   0.17869E-08  0.43400E-10 -0.14327E-08  0.1080000000000000E+01
  266 SI   0.14861E-08  0.28550E-09 -0.12275E-08  0.1080000000000000E+01
  267 SI   0.17661E-08  0.18520E-09 -0.11615E-08  0.1080000000000000E+01
  268 SI   0.20464E-08  0.28290E-09 -0.10951E-08  0.1080000000000000E+01
  269 SI   0.24743E-08  0.27439E-08 -0.14327E-08  0.1080000000000000E+01
  270 SI   0.21735E-08  0.40000E-10 -0.12275E-08  0.1080000000000000E+01
  271 SI   0.24535E-08  0.28857E-08 -0.11615E-08  0.1080000000000000E+01
  272 SI   0.27338E-08  0.37400E-10 -0.10951E-08  0.1080000000000000E+01
  273 SI   0.41190E-09  0.10254E-08 -0.14327E-08  0.1080000000000000E+01
  274 SI   0.11110E-09  0.12675E-08 -0.12275E-08  0.1080000000000000E+01
  275 SI   0.39110E-09  0.11672E-08 -0.11615E-08  0.1080000000000000E+01
  276 SI   0.67140E-09  0.12649E-08 -0.10951E-08  0.1080000000000000E+01
  277 SI   0.10994E-08  0.77990E-09 -0.14327E-08  0.1080000000000000E+01
  278 SI   0.79858E-09  0.10220E-08 -0.12275E-08  0.1080000000000000E+01
  279 SI   0.10786E-08  0.92170E-09 -0.11615E-08  0.1080000000000000E+01
  280 SI   0.13589E-08  0.10194E-08 -0.10951E-08  0.1080000000000000E+01
  281 SI   0.17869E-08  0.53440E-09 -0.14327E-08  0.1080000000000000E+01
  282 SI   0.14861E-08  0.77650E-09 -0.12275E-08  0.1080000000000000E+01
  283 SI   0.17661E-08  0.67620E-09 -0.11615E-08  0.1080000000000000E+01
  284 SI   0.20464E-08  0.77390E-09 -0.10951E-08  0.1080000000000000E+01
  285 SI   0.24743E-08  0.28890E-09 -0.14327E-08  0.1080000000000000E+01
  286 SI   0.21735E-08  0.53100E-09 -0.12275E-08  0.1080000000000000E+01
  287 SI   0.24535E-08  0.43070E-09 -0.11615E-08  0.1080000000000000E+01
  288 SI   0.27338E-08  0.52840E-09 -0.10951E-08  0.1080000000000000E+01
  289 SI   0.41190E-09  0.15164E-08 -0.14327E-08  0.1080000000000000E+01
  290 SI   0.11110E-09  0.17585E-08 -0.12275E-08  0.1080000000000000E+01
  291 SI   0.39110E-09  0.16582E-08 -0.11615E-08  0.1080000000000000E+01
  292 SI   0.67140E-09  0.17559E-08 -0.10951E-08  0.1080000000000000E+01
  293 SI   0.10994E-08  0.12709E-08 -0.14327E-08  0.1080000000000000E+01
  294 SI   0.79858E-09  0.15130E-08 -0.12275E-08  0.1080000000000000E+01
  295 SI   0.10786E-08  0.14127E-08 -0.11615E-08  0.1080000000000000E+01
  296 SI   0.13589E-08  0.15104E-08 -0.10951E-08  0.1080000000000000E+01
  297 SI   0.17869E-08  0.10254E-08 -0.14327E-08  0.1080000000000000E+01
  298 SI   0.14861E-08  0.12675E-08 -0.12275E-08  0.1080000000000000E+01
  299 SI   0.17661E-08  0.11672E-08 -0.11615E-08  0.1080000000000000E+01
  300 SI   0.20464E-08  0.12649E-08 -0.10951E-08  0.1080000000000000E+01
  301 SI   0.24743E-08  0.77990E-09 -0.14327E-08  0.1080000000000000E+01
  302 SI   0.21735E-08  0.10220E-08 -0.12275E-08  0.1080000000000000E+01
  303 SI   0.24535E-08  0.92170E-09 -0.11615E-08  0.1080000000000000E+01
  304 SI   0.27338E-08  0.10194E-08 -0.10951E-08  0.1080000000000000E+01
  305 SI   0.41190E-09  0.20074E-08 -0.14327E-08  0.1080000000000000E+01
  306 SI   0.11110E-09  0.22495E-08 -0.12275E-08  0.1080000000000000E+01
  307 SI   0.39110E-09  0.21492E-08 -0.11615E-08  0.1080000000000000E+01
  308 SI   0.67140E-09  0.22469E-08 -0.10951E-08  0.1080000000000000E+01
  309 SI   0.10994E-08  0.17619E-08 -0.14327E-08  0.1080000000000000E+01
  310 SI   0.79858E-09  0.20040E-08 -0.12275E-08  0.1080000000000000E+01
  311 SI   0.10786E-08  0.19037E-08 -0.11615E-08  0.1080000000000000E+01
  312 SI   0.13589E-08  0.20014E-08 -0.10951E-08  0.1080000000000000E+01
  313 SI   0.17869E-08  0.15164E-08 -0.14327E-08  0.1080000000000000E+01
  314 SI   0.14861E-08  0.17585E-08 -0.12275E-08  0.1080000000000000E+01
  315 SI   0.17661E-08  0.16582E-08 -0.11615E-08  0.1080000000000000E+01
  316 SI   0.20464E-08  0.17559E-08 -0.10951E-08  0.1080000000000000E+01
  317 SI   0.24743E-08  0.12709E-08 -0.14327E-08  0.1080000000000000E+01
  318 SI   0.21735E-08  0.15130E-08 -0.12275E-08  0.1080000000000000E+01
  319 SI   0.24535E-08  0.14127E-08 -0.11615E-08  0.1080000000000000E+01
  320 SI   0.27338E-08  0.15104E-08 -0.10951E-08  0.1080000000000000E+01
  321 SI   0.41190E-09  0.24984E-08 -0.14327E-08  0.1080000000000000E+01
  322 SI   0.11110E-09  0.27405E-08 -0.12275E-08  0.1080000000000000E+01
  323 SI   0.39110E-09  0.26402E-08 -0.11615E-08  0.1080000000000000E+01
  324 SI   0.67140E-09  0.27379E-08 -0.10951E-08  0.1080000000000000E+01
  325 SI   0.10994E-08  0.22529E-08 -0.14327E-08  0.1080000000000000E+01
  326 SI   0.79858E-09  0.24950E-08 -0.12275E-08  0.1080000000000000E+01
  327 SI   0.10786E-08  0.23947E-08 -0.11615E-08  0.1080000000000000E+01
